doc,word,value,value2
job6,statistical method machine,0.0,0.0
job6,strong knowledge html,0.0,0.0
job6,strong statistic programming,0.0,0.0
job6,three year experience,1.588,0.133
job6,time management skill,1.811,0.152
job6,tool managing analyzing,0.0,0.0
job6,tool relevant programming,0.0,0.0
job6,tool sql python,0.0,0.0
job6,understanding marketing product,2.504,0.21
job6,understanding marketing production,0.0,0.0
job6,using sophisticated statistical,0.0,0.0
job6,variety machine learning,0.0,0.0
job6,visualizing large datasets,0.0,0.0
job6,web design interactive,0.0,0.0
job6,web design strong,0.0,0.0
job6,web marketing web,0.0,0.0
job6,website design corporate,0.0,0.0
job6,written skill ability,0.0,0.0
job6,year experience advanced,0.0,0.0
job6,year experience bioinformatics,0.0,0.0
job6,year experience data,0.0,0.0
job6,year experience graphic,2.504,0.21
job6,year experience related,0.0,0.0
job7,ability meet deadline,0.0,0.0
job7,adobe cs5 programming,0.0,0.0
job7,advanced statistical technique,0.0,0.0
job7,advertisement multimedia design,0.0,0.0
job7,analysis modelling method,0.0,0.0
job7,analyzing visualizing large,0.0,0.0
job7,bachelor degree graphic,0.0,0.0
job7,background data science,0.0,0.0
job7,background photoshop dreamweaver,0.0,0.0
job7,background photoshop illustrator,0.0,0.0
job7,background proven experience,0.0,0.0
job7,bioinformatics data science,2.099,0.201
job7,bioinformatics database bioinformatics,2.099,0.201
job7,bioinformatics tool relevant,2.099,0.201
job7,corporate identity advertisement,0.0,0.0
job7,corporate identity product,0.0,0.0
job7,cs5 programming background,0.0,0.0
job7,data analysis modelling,0.0,0.0
job7,data science machine,0.0,0.0
job7,database bioinformatics tool,2.099,0.201
job7,degree graphic design,0.0,0.0
job7,delivering data science,0.0,0.0
job7,delivering machine learning,0.0,0.0
job7,design corporate identity,0.0,0.0
job7,design interactive medium,0.0,0.0
job7,design related field,0.0,0.0
job7,design strong knowledge,0.0,0.0
job7,design web design,0.0,0.0
job7,designer related field,0.0,0.0
job7,discipline bioinformatics data,0.0,0.0
job7,effective time management,0.0,0.0
job7,excellent oral written,2.099,0.201
job7,excellent skill adobe,0.0,0.0
job7,excellent skill bioinformatics,2.099,0.201
job7,experience advanced statistical,0.0,0.0
job7,experience bioinformatics data,2.504,0.239
job7,experience data analysis,0.0,0.0
job7,experience data analytic,0.0,0.0
job7,experience data architecture,0.0,0.0
job7,experience data design,0.0,0.0
job7,experience data modelling,0.0,0.0
job7,experience delivering data,0.0,0.0
job7,experience delivering machine,0.0,0.0
job7,experience graphic designer,0.0,0.0
job7,experience number following,0.0,0.0
job7,experience related scientific,0.0,0.0
job7,experience tool managing,0.0,0.0
job7,experience using sophisticated,2.099,0.201
job7,experience web marketing,0.0,0.0
job7,experienced mac platform,0.0,0.0
job7,five year experience,0.0,0.0
job7,following language tool,0.0,0.0
job7,four year experience,2.099,0.201
job7,graphic design related,0.0,0.0
job7,graphic design web,0.0,0.0
job7,graphic designer related,0.0,0.0
job7,identity advertisement multimedia,0.0,0.0
job7,identity product packaging,0.0,0.0
job7,java spark scala,0.0,0.0
job7,knowledge variety machine,0.0,0.0
job7,language tool sql,0.0,0.0
job7,learning predictive modelling,2.099,0.201
job7,mac platform excellent,0.0,0.0
job7,machine learning predictive,2.099,0.201
job7,machine learning project,0.0,0.0
job7,machine learning technique,0.0,0.0
job7,management skill ability,0.0,0.0
job7,managing analyzing visualizing,0.0,0.0
job7,marketing product packaging,0.0,0.0
job7,marketing production website,0.0,0.0
job7,marketing web design,0.0,0.0
job7,matlab sas java,0.0,0.0
job7,matlab sas sql,0.0,0.0
job7,method machine learning,2.099,0.201
job7,number following language,0.0,0.0
job7,one three year,0.0,0.0
job7,oral written skill,2.099,0.201
job7,packaging advertisement multimedia,0.0,0.0
job7,photoshop dreamweaver illustrator,0.0,0.0
job7,platform excellent skill,0.0,0.0
job7,please contact job1mail,0.0,0.0
job7,please contact job44mail,0.0,0.0
job7,product packaging advertisement,0.0,0.0
job7,production website design,0.0,0.0
job7,proficient graphic design,0.0,0.0
job7,proficient python r,2.099,0.201
job7,programming background data,0.0,0.0
job7,programming background photoshop,0.0,0.0
job7,programming background proven,0.0,0.0
job7,proven experience delivering,0.0,0.0
job7,python matlab sas,0.0,0.0
job7,python r programming,2.099,0.201
job7,related scientific discipline,0.0,0.0
job7,relevant programming language,2.099,0.201
job7,sas java spark,0.0,0.0
job7,scala aws tableau,0.0,0.0
job7,science machine learning,0.0,0.0
job7,scientific discipline bioinformatics,0.0,0.0
job7,skill ability communicate,2.099,0.201
job7,skill ability meet,0.0,0.0
job7,skill adobe cs5,0.0,0.0
job7,skill bioinformatics database,2.099,0.201
job7,sophisticated statistical method,2.099,0.201
job7,spark scala aws,0.0,0.0
job7,sql python matlab,0.0,0.0
job7,statistic programming background,0.0,0.0
job7,statistical method machine,2.099,0.201
job7,strong knowledge html,0.0,0.0
job7,strong statistic programming,0.0,0.0
job7,three year experience,0.0,0.0
job7,time management skill,0.0,0.0
job7,tool managing analyzing,0.0,0.0
job7,tool relevant programming,2.099,0.201
job7,tool sql python,0.0,0.0
job7,understanding marketing product,0.0,0.0
job7,understanding marketing production,0.0,0.0
job7,using sophisticated statistical,2.099,0.201
job7,variety machine learning,0.0,0.0
job7,visualizing large datasets,0.0,0.0
job7,web design interactive,0.0,0.0
job7,web design strong,0.0,0.0
job7,web marketing web,0.0,0.0
job7,website design corporate,0.0,0.0
job7,written skill ability,2.099,0.201
job7,year experience advanced,0.0,0.0
job7,year experience bioinformatics,2.504,0.239
job7,year experience data,0.0,0.0
job7,year experience graphic,0.0,0.0
job7,year experience related,0.0,0.0
job8,ability meet deadline,0.0,0.0
job8,adobe cs5 programming,0.0,0.0
job8,advanced statistical technique,0.0,0.0
job8,advertisement multimedia design,0.0,0.0
job8,analysis modelling method,0.0,0.0
job8,analyzing visualizing large,0.0,0.0
job8,bachelor degree graphic,0.0,0.0
job8,background data science,0.0,0.0
job8,background photoshop dreamweaver,0.0,0.0
job8,background photoshop illustrator,0.0,0.0
job8,background proven experience,0.0,0.0
job8,bioinformatics data science,2.099,0.182
job8,bioinformatics database bioinformatics,2.099,0.182
job8,bioinformatics tool relevant,2.099,0.182
job8,corporate identity advertisement,0.0,0.0
job8,corporate identity product,0.0,0.0
job8,cs5 programming background,0.0,0.0
job8,data analysis modelling,0.0,0.0
job8,data science machine,0.0,0.0
job8,database bioinformatics tool,2.099,0.182
job8,degree graphic design,0.0,0.0
job8,delivering data science,0.0,0.0
job8,delivering machine learning,0.0,0.0
job8,design corporate identity,0.0,0.0
job8,design interactive medium,0.0,0.0
job8,design related field,0.0,0.0
job8,design strong knowledge,0.0,0.0
job8,design web design,0.0,0.0
job8,designer related field,0.0,0.0
job8,discipline bioinformatics data,2.504,0.217
job8,effective time management,0.0,0.0
job8,excellent oral written,2.099,0.182
job8,excellent skill adobe,0.0,0.0
job8,excellent skill bioinformatics,2.099,0.182
job8,experience advanced statistical,0.0,0.0
job8,experience bioinformatics data,0.0,0.0
job8,experience data analysis,0.0,0.0
job8,experience data analytic,0.0,0.0
job8,experience data architecture,0.0,0.0
job8,experience data design,0.0,0.0
job8,experience data modelling,0.0,0.0
job8,experience delivering data,0.0,0.0
job8,experience delivering machine,0.0,0.0
job8,experience graphic designer,0.0,0.0
job8,experience number following,0.0,0.0
job8,experience related scientific,2.504,0.217
job8,experience tool managing,0.0,0.0
job8,experience using sophisticated,2.099,0.182
job8,experience web marketing,0.0,0.0
job8,experienced mac platform,0.0,0.0
job8,five year experience,0.0,0.0
job8,following language tool,0.0,0.0
job8,four year experience,0.0,0.0
job8,graphic design related,0.0,0.0
job8,graphic design web,0.0,0.0
job8,graphic designer related,0.0,0.0
job8,identity advertisement multimedia,0.0,0.0
job8,identity product packaging,0.0,0.0
job8,java spark scala,0.0,0.0
job8,knowledge variety machine,0.0,0.0
job8,language tool sql,0.0,0.0
job8,learning predictive modelling,2.099,0.182
job8,mac platform excellent,0.0,0.0
job8,machine learning predictive,2.099,0.182
job8,machine learning project,0.0,0.0
job8,machine learning technique,0.0,0.0
job8,management skill ability,0.0,0.0
job8,managing analyzing visualizing,0.0,0.0
job8,marketing product packaging,0.0,0.0
job8,marketing production website,0.0,0.0
job8,marketing web design,0.0,0.0
job8,matlab sas java,0.0,0.0
job8,matlab sas sql,0.0,0.0
job8,method machine learning,2.099,0.182
job8,number following language,0.0,0.0
job8,one three year,2.504,0.217
job8,oral written skill,2.099,0.182
job8,packaging advertisement multimedia,0.0,0.0
job8,photoshop dreamweaver illustrator,0.0,0.0
job8,platform excellent skill,0.0,0.0
job8,please contact job1mail,0.0,0.0
job8,please contact job44mail,0.0,0.0
job8,product packaging advertisement,0.0,0.0
job8,production website design,0.0,0.0
job8,proficient graphic design,0.0,0.0
job8,proficient python r,2.099,0.182
job8,programming background data,0.0,0.0
job8,programming background photoshop,0.0,0.0
job8,programming background proven,0.0,0.0
job8,proven experience delivering,0.0,0.0
job8,python matlab sas,0.0,0.0
job8,python r programming,2.099,0.182
job8,related scientific discipline,2.504,0.217
job8,relevant programming language,2.099,0.182
job8,sas java spark,0.0,0.0
job8,scala aws tableau,0.0,0.0
job8,science machine learning,0.0,0.0
job8,scientific discipline bioinformatics,2.504,0.217
job8,skill ability communicate,2.099,0.182
job8,skill ability meet,0.0,0.0
job8,skill adobe cs5,0.0,0.0
job8,skill bioinformatics database,2.099,0.182
job8,sophisticated statistical method,2.099,0.182
job8,spark scala aws,0.0,0.0
job8,sql python matlab,0.0,0.0
job8,statistic programming background,0.0,0.0
job8,statistical method machine,2.099,0.182
job8,strong knowledge html,0.0,0.0
job8,strong statistic programming,0.0,0.0
job8,three year experience,1.588,0.138
job8,time management skill,0.0,0.0
job8,tool managing analyzing,0.0,0.0
job8,tool relevant programming,2.099,0.182
job8,tool sql python,0.0,0.0
job8,understanding marketing product,0.0,0.0
job8,understanding marketing production,0.0,0.0
job8,using sophisticated statistical,2.099,0.182
job8,variety machine learning,0.0,0.0
job8,visualizing large datasets,0.0,0.0
job8,web design interactive,0.0,0.0
job8,web design strong,0.0,0.0
job8,web marketing web,0.0,0.0
job8,website design corporate,0.0,0.0
job8,written skill ability,2.099,0.182
job8,year experience advanced,0.0,0.0
job8,year experience bioinformatics,0.0,0.0
job8,year experience data,0.0,0.0
job8,year experience graphic,0.0,0.0
job8,year experience related,2.504,0.217
